Name,Label,URL,Latitude,Longitude
Macterie,Aberdeenshire,https://www.wikidata.org/wiki/Q189912,57.151,-2.123
Madeira,Madeira,https://www.wikidata.org/wiki/Q26253,32.75,-17
Malacca,Malacca,https://www.wikidata.org/wiki/Q185221,2.2,102.251
Malta,Malta,https://www.wikidata.org/wiki/Q233,35.88333333,14.5
Manchester,Manchester,https://www.wikidata.org/wiki/Q18125,53.46666667,-2.233333333
Manchline,Mauchline,https://www.wikidata.org/wiki/Q1020265,55.41666667,-4.383333333
Maranham (Brazil),Maranhão,https://www.wikidata.org/wiki/Q42362,-6.184167,-45.615
Markinch,Markinch,https://www.wikidata.org/wiki/Q3849623,56.2026,-3.13504
Martinique,Martinique,https://www.wikidata.org/wiki/Q17054,14.66666667,-61
Maryculter,Maryculter,https://www.wikidata.org/wiki/Q6781163,57.0833,-2.23333
Maryhill,Maryhill,https://www.wikidata.org/wiki/Q6781187,55.8941,-4.2944
Marykiik,Marykirk,https://www.wikidata.org/wiki/Q6781209,56.7667,-2.51667
Marykirk,Marykirk,https://www.wikidata.org/wiki/Q6781209,56.7667,-2.51667
Mauchline,Mauchline,https://www.wikidata.org/wiki/Q1020265,55.41666667,-4.383333333
Mauritius,Mauritius,https://www.wikidata.org/wiki/Q1027,-20.2,57.5
Maxwelltown,Maxwelltown,https://www.wikidata.org/wiki/Q15252238,55.06674,-3.62224
Maybole,Maybole,https://www.wikidata.org/wiki/Q603616,55.3545,-4.68149
Mearns,Kincardineshire,https://www.wikidata.org/wiki/Q376914,56.91666667,-2.5
Medeira,Madeira Islands,https://www.wikidata.org/wiki/Q3628422,32.8,-16.66666667
Mediterranean,Mediterranean Sea,https://www.wikidata.org/wiki/Q4918,35,18
Megginch,Megginch Castle,https://www.wikidata.org/wiki/Q9704503,56.4075,-3.2301
Meigle,Meigle,https://www.wikidata.org/wiki/Q1018733,56.5869,-3.16417
Melby,Sandness,https://www.wikidata.org/wiki/Q7416433,60.29944444,-1.652777778
Mellerston,Mellerstain House,https://www.wikidata.org/wiki/Q6813083,55.6442,-2.562
Melleston,Mellerstain House,https://www.wikidata.org/wiki/Q6813083,55.6442,-2.562
Melrose,Melrose,https://www.wikidata.org/wiki/Q632993,55.58333333,-2.716666667
Melvich,Melvich,https://www.wikidata.org/wiki/Q2724282,58.55,-3.92
Melvil,,,NA,NA
Menstrie,Menstrie,https://www.wikidata.org/wiki/Q1010052,56.1508,-3.85438
Methill,"Methil, Fife",https://www.wikidata.org/wiki/Q938271,56.1844,-3.0223
Methlic,Methlick,https://www.wikidata.org/wiki/Q6823672,57.425,-2.24
Methven,Methven,https://www.wikidata.org/wiki/Q3778610,56.415,-3.58
Mexico,Mexico,https://www.wikidata.org/wiki/Q96,23.316667,-102.366667
Mey,Castle of Mey,https://www.wikidata.org/wiki/Q1049589,58.64722222,-3.225
Mid Calder,Mid Calder,https://www.wikidata.org/wiki/Q4115,55.8918,-3.481
Mid Lothian,Midlothian,https://www.wikidata.org/wiki/Q206934,55.89416667,-3.068611111
Mid Town Field,,,NA,NA
Mid-Calder,Mid Calder,https://www.wikidata.org/wiki/Q4115,55.8918,-3.481
Mid-Lothian,Midlothian,https://www.wikidata.org/wiki/Q206934,55.89416667,-3.068611111
midcalder,Mid Calder,https://www.wikidata.org/wiki/Q4115,55.8918,-3.481
Midcalder,Mid Calder,https://www.wikidata.org/wiki/Q4115,55.8918,-3.481
Middleton,Middleton,https://www.wikidata.org/wiki/Q18160858,52.39,-2.677
Middletown,Middleton,https://www.wikidata.org/wiki/Q18160858,52.39,-2.677
Midfourth,,,NA,NA
Midholm,,,NA,NA
Midlothian,Midlothian,https://www.wikidata.org/wiki/Q206934,55.89416667,-3.068611111
Midmar,Midmar Castle,https://www.wikidata.org/wiki/Q6842600,57.1372,-2.48982
Millport,Millport,https://www.wikidata.org/wiki/Q391948,55.752,-4.93
Mills of Forth,,,NA,NA
Milnathort,Milnathort,https://www.wikidata.org/wiki/Q1009891,56.2277,-3.41449
Milngavie,Milngavie,https://www.wikidata.org/wiki/Q1438673,55.94166667,-4.31944444
Milnthorpe,Milnthorpe,https://www.wikidata.org/wiki/Q2570316,54.227,-2.773
Minniehive,Moniaive,https://www.wikidata.org/wiki/Q6899864,55.197,-3.921
Minnigaff,Minnigaff,https://www.wikidata.org/wiki/Q6868854,54.967,-4.48317
Mintlaw,Mintlaw,https://www.wikidata.org/wiki/Q1011331,57.525,-2.001
Moffat,Moffat,https://www.wikidata.org/wiki/Q646784,55.332,-3.442
Moniaive,Moniaive,https://www.wikidata.org/wiki/Q6899864,55.197,-3.921
Moniave,"Moniave, North Street, South Cottage",https://www.wikidata.org/wiki/Q17802803,55.1976,-3.92104
Moniavie,"Moniave, North Street, South Cottage",https://www.wikidata.org/wiki/Q17802803,55.1976,-3.92104
Monihive,Moniaive,https://www.wikidata.org/wiki/Q6899864,55.197,-3.921
Monkland,Monklands,https://www.wikidata.org/wiki/Q6900913,55.829,-3.922
Montrose,Montrose,https://www.wikidata.org/wiki/Q420303,56.70805556,-2.605833333
Montserrat,Montserrat,https://www.wikidata.org/wiki/Q13353,16.75,-62.2
Monymusk,Monymusk,https://www.wikidata.org/wiki/Q6906978,57.2269,-2.52385
Monzie,Monzie Castle,https://www.wikidata.org/wiki/Q17568173,56.39930556,-3.826194444
Moodiesburn,Moodiesburn,https://www.wikidata.org/wiki/Q1011148,55.9183,-4.08666
Moray,Moray,https://www.wikidata.org/wiki/Q211106,57.41666667,-3.25
Morpeth,Morpeth,https://www.wikidata.org/wiki/Q736785,55.16666667,-1.683333333
Mortlach,Dufftown,https://www.wikidata.org/wiki/Q1012028,57.4408,-3.12613
Morvern,Morvern,https://www.wikidata.org/wiki/Q1818816,56.59,-5.7
Mossat,Mossat,https://www.wikidata.org/wiki/Q6916624,57.261,-2.871
Mossbank,"Mossbank, Shetland",https://www.wikidata.org/wiki/Q6916633,60.4572,-1.18375
Motherwell,Motherwell,https://www.wikidata.org/wiki/Q737547,55.78916667,-3.995555556
Mountbog,Lanarkshire,https://www.wikidata.org/wiki/Q530296,55.58333333,-3.833333333
Moy,"Moy, Highland",https://www.wikidata.org/wiki/Q27070274,57.38111111,-4.045194444
Muckar,Perthshire,https://www.wikidata.org/wiki/Q1247411,56.5,-4
Muckarr,Perthshire,https://www.wikidata.org/wiki/Q1247411,56.5,-4
Muckart,Perthshire,https://www.wikidata.org/wiki/Q1247411,56.5,-4
Muir of Rynie,Rhynie,https://www.wikidata.org/wiki/Q3774591,57.3167,-2.83333
Muirdrum,Muirdrum,https://www.wikidata.org/wiki/Q6933192,56.5248,-2.71193
Muirkirk,Muirkirk,https://www.wikidata.org/wiki/Q1008937,55.5167,-4.05
Mull,Isle of Mull,https://www.wikidata.org/wiki/Q111444,56.45,-6
Munlochy,Munlochy,https://www.wikidata.org/wiki/Q6936767,57.5499,-4.26228
Murdeston,Murdostoun,https://www.wikidata.org/wiki/Q6938258,55.7947,-3.87528
Murie,Murieston,https://www.wikidata.org/wiki/Q6938697,55.8673,-3.50301
Murroes,Murroes,https://www.wikidata.org/wiki/Q6939609,56.504,-2.87562
Musselburgh,Musselburgh,https://www.wikidata.org/wiki/Q37718,55.93333333,-3.05
Mussleburgh,Musselburgh,https://www.wikidata.org/wiki/Q37718,55.93333333,-3.05
Muthill,Muthill,https://www.wikidata.org/wiki/Q1017199,56.33,-3.83395
Nairn,Nairn,https://www.wikidata.org/wiki/Q980084,57.58333333,-3.866666667
Neilston,Neilston,https://www.wikidata.org/wiki/Q747777,55.7847,-4.4234
Netherlands,Netherlands,https://www.wikidata.org/wiki/Q55,52.31666667,5.55
Nevis,Nevis,https://www.wikidata.org/wiki/Q207794,17.15,-62.58333333
New Abbey,New Abbey,https://www.wikidata.org/wiki/Q3338902,54.9799,-3.61943
New Beath,,,NA,NA
New Brunswick,New Brunswick,https://www.wikidata.org/wiki/Q1965,46,-66
New Castleton,Newcastleton,https://www.wikidata.org/wiki/Q1011720,55.1791,-2.81807
New Cumnock,New Cumnock,https://www.wikidata.org/wiki/Q1011095,55.3968,-4.1839
New Deer,New Deer,https://www.wikidata.org/wiki/Q1009938,57.5,-2.2
New Galloway,New Galloway,https://www.wikidata.org/wiki/Q3778560,55.073,-4.139
New Haven,Newhaven,https://www.wikidata.org/wiki/Q15262151,55.979525,-3.19320556
New Kilpatrick,New Kilpatrick,https://www.wikidata.org/wiki/Q7009670,55.9197,-4.3145
New Mills,,,NA,NA
New Pitsligo,New Pitsligo,https://www.wikidata.org/wiki/Q1009707,57.5833,-2.18333
New Posso,,,NA,NA
New South Wales,New South Wales,https://www.wikidata.org/wiki/Q3224,-32,147
New York,New York City,https://www.wikidata.org/wiki/Q60,40.67,-73.94
New-Castleton,Castleton,https://www.wikidata.org/wiki/Q2103060,53.344,-1.775
Newark,,,NA,NA
Newart-hill,Newarthill,https://www.wikidata.org/wiki/Q15059273,55.81,-3.9333
Newarthill,Newarthill,https://www.wikidata.org/wiki/Q15059273,55.81,-3.9333
Newburgh,Newburgh,https://www.wikidata.org/wiki/Q3875618,56.36,-3.21
Newbyth,Newbyth,https://www.wikidata.org/wiki/Q17569240,56.0114,-2.66406
Newcaste,Newcastle upon Tyne,https://www.wikidata.org/wiki/Q1425428,54.97777778,-1.613333333
Newcastle,Newcastle upon Tyne,https://www.wikidata.org/wiki/Q1425428,54.97777778,-1.613333333
"Newcastle, &c.",Newcastle upon Tyne,https://www.wikidata.org/wiki/Q1425428,54.97777778,-1.613333333
Newcastleton,Newcastleton,https://www.wikidata.org/wiki/Q1011720,55.1791,-2.81807
Newfoundland,Newfoundland and Labrador,https://www.wikidata.org/wiki/Q2003,53,-60
Newhaven,Newhaven,https://www.wikidata.org/wiki/Q15262151,55.979525,-3.19320556
Newington,,,NA,NA
Newlands,Northumberland,https://www.wikidata.org/wiki/Q23079,55.16666667,-2
Newmills,Newmills,https://www.wikidata.org/wiki/Q7018610,54.55,-6.73333
Newmills (Ayrshire),Newmilns,https://www.wikidata.org/wiki/Q3997922,55.608,-4.329
Newmills (Fife),Torryburn,https://www.wikidata.org/wiki/Q3995788,56.05,-3.55
Newport,Newport-on-Tay,https://www.wikidata.org/wiki/Q508190,56.45,-2.95
Newstead,"Newstead, Scottish Borders",https://www.wikidata.org/wiki/Q7019853,55.598,-2.6919
Newt. -stewart,Newton Stewart,https://www.wikidata.org/wiki/Q1016985,54.958,-4.492
Newton,Newton Stewart,https://www.wikidata.org/wiki/Q1016985,54.958,-4.492
Newton Steward,Newton Stewart,https://www.wikidata.org/wiki/Q1016985,54.958,-4.492
Newton Stewart,Newton Stewart,https://www.wikidata.org/wiki/Q1016985,54.958,-4.492
Newton-Stewart,Newton Stewart,https://www.wikidata.org/wiki/Q1016985,54.958,-4.492
Ninemile Burn,Nine Mile Burn,https://www.wikidata.org/wiki/Q7038373,55.8,-3.31667
Ninemileburn,Nine Mile Burn,https://www.wikidata.org/wiki/Q7038373,55.8,-3.31667
Noblehouse,Scottish Borders,https://www.wikidata.org/wiki/Q211113,NA,NA
Norham,Norham,https://www.wikidata.org/wiki/Q993658,55.718,-2.158
Nornam,Norham,https://www.wikidata.org/wiki/Q993658,55.718,-2.158
North America,North America,https://www.wikidata.org/wiki/Q49,48,-100
North Berwick,North Berwick West Links,https://www.wikidata.org/wiki/Q7054183,56.0586,-2.7554
North Ferry,,,NA,NA
north of Scotland to Inverness,,,NA,NA
North Queensferry,North Queensferry,https://www.wikidata.org/wiki/Q1009725,56.0111,-3.39444
Norway,Norway,https://www.wikidata.org/wiki/Q20,61,8
Nova Scotia,Nova Scotia,https://www.wikidata.org/wiki/Q1952,45,-63
Oban,Oban,https://www.wikidata.org/wiki/Q935702,56.40972222,-5.4725
Ochiltree,Ochiltree,https://www.wikidata.org/wiki/Q1011252,55.4617,-4.36151
Oilaleeny,Shetland,https://www.wikidata.org/wiki/Q47134,60.3038,-1.2689
Old Aberdeen,Old Aberdeen,https://www.wikidata.org/wiki/Q3350171,57.1648,-2.1024
Old Cumnock,"Cumnock, The Square, Old Church",https://www.wikidata.org/wiki/Q17814537,55.4542,-4.26603
Old Deer,Old Deer,https://www.wikidata.org/wiki/Q1382485,57.5192,-2.03667
Old Kilp. & Milton,Old Kilpatrick,https://www.wikidata.org/wiki/Q2064938,55.925,-4.4593
Old Kilpatrick,Old Kilpatrick,https://www.wikidata.org/wiki/Q2064938,55.925,-4.4593
Old Meldrum,Oldmeldrum,https://www.wikidata.org/wiki/Q1009340,57.335,-2.32
Old Rain,Old Rayne,https://www.wikidata.org/wiki/Q7084820,57.34,-2.54
Oldmeidrum,Oldmeldrum,https://www.wikidata.org/wiki/Q1009340,57.335,-2.32
Ominston Hall,Ormiston,https://www.wikidata.org/wiki/Q1009852,55.9122,-2.94306
Oporto,Porto,https://www.wikidata.org/wiki/Q36433,41.15,-8.6
Orkney Islands,Orkney Islands,https://www.wikidata.org/wiki/Q100166,59,-3
Ormiston,Ormiston,https://www.wikidata.org/wiki/Q1009852,55.9122,-2.94306
Orton,Fochabers,https://www.wikidata.org/wiki/Q1011728,57.6122,-3.09711
Osnaburgh,Dairsie,https://www.wikidata.org/wiki/Q571601,56.3468,-2.94578
Ostend,Ostend,https://www.wikidata.org/wiki/Q7107601,52.8381,1.50997
Oxton,"Oxton, Scottish Borders",https://www.wikidata.org/wiki/Q7115774,55.7722,-2.8033
Paisley,Paisley,https://www.wikidata.org/wiki/Q211870,55.85,-4.433333333
Parkgate,"Parkgate, Dumfries and Galloway",https://www.wikidata.org/wiki/Q7138470,55.173,-3.544
Parkhead,Parkhead,https://www.wikidata.org/wiki/Q3134367,55.8486,-4.1978
Parkhead & Shettleston,Parkhead,https://www.wikidata.org/wiki/Q3134367,55.8486,-4.1978
Parkhil,Parkhill,https://www.wikidata.org/wiki/Q17571271,55.9901,-3.71866
Parkhill,Parkhill,https://www.wikidata.org/wiki/Q17571271,55.9901,-3.71866
Partick,Partick,https://www.wikidata.org/wiki/Q7140469,55.8699,-4.3125
Parton,"Parton, Dumfries and Galloway",https://www.wikidata.org/wiki/Q7140800,55.008,-4.042
Pathead,Pathhead,https://www.wikidata.org/wiki/Q7144774,55.8671,-2.9683
Pathhead,Pathhead,https://www.wikidata.org/wiki/Q7144774,55.8671,-2.9683
Patna,Patna,https://www.wikidata.org/wiki/Q80484,25.61,85.14138889
Paxton,"Paxton, Scottish Borders",https://www.wikidata.org/wiki/Q7156513,55.77,-2.105
Peebles,Peebles,https://www.wikidata.org/wiki/Q1011507,55.65,-3.18
Pencaitland,Pencaitland,https://www.wikidata.org/wiki/Q1009902,55.91,-2.89098
Pennycuick,Penicuik,https://www.wikidata.org/wiki/Q1011428,55.826,-3.22
Pennycuik,Penicuik,https://www.wikidata.org/wiki/Q1011428,55.826,-3.22
Penrith,Penrith,https://www.wikidata.org/wiki/Q798906,54.6648,-2.7548
Penston,Penstone,https://www.wikidata.org/wiki/Q7164902,50.79,-3.739
Pernambuco,Pernambuco,https://www.wikidata.org/wiki/Q40942,-8.34,-37.81
Perth,Perth,https://www.wikidata.org/wiki/Q203000,56.39527778,-3.431666667
Peru,Peru,https://www.wikidata.org/wiki/Q419,-8,-78
Peterhead,Peterhead,https://www.wikidata.org/wiki/Q1016944,57.5091,-1.7832
Pettinain,Pettinain,https://www.wikidata.org/wiki/Q7179346,55.6667,-3.66667
Pettycur,Kinghorn,https://www.wikidata.org/wiki/Q1010266,56.07,-3.17
Pettyeur,Kinghorn,https://www.wikidata.org/wiki/Q1010266,56.07,-3.17
Philadelphia,Philadelphia,https://www.wikidata.org/wiki/Q1345,39.95305556,-75.16333333
Pinpont,,,NA,NA
Pitcaple,Pitcaple,https://www.wikidata.org/wiki/Q7198813,57.3167,-2.45
Pitlessie,Pitlessie,https://www.wikidata.org/wiki/Q3905839,56.2761526,-3.0798807
Pitlochrie,Pitlochry,https://www.wikidata.org/wiki/Q1011665,56.705,-3.733055556
Pitlochry,Pitlochry,https://www.wikidata.org/wiki/Q1011665,56.705,-3.733055556
Pitseron,,,NA,NA
Pitsligo,Pitsligo Castle,https://www.wikidata.org/wiki/Q9705658,57.69228889,-2.106861111
Pittensweem,Pittenweem,https://www.wikidata.org/wiki/Q1011685,56.21305556,-2.728611111
Pittenweem,Pittenweem,https://www.wikidata.org/wiki/Q1011685,56.21305556,-2.728611111
Pittenween,Pittenweem,https://www.wikidata.org/wiki/Q1011685,56.21305556,-2.728611111
Pittinain,Pettinain,https://www.wikidata.org/wiki/Q7179346,55.6667,-3.66667
Plymouth and Exeter,,,NA,NA
Pollew,Poolewe,https://www.wikidata.org/wiki/Q2193532,57.765,-5.604
Pollockshaws,Pollokshaws,https://www.wikidata.org/wiki/Q7225723,55.8218,-4.29
Pollokshaws,Pollokshaws,https://www.wikidata.org/wiki/Q7225723,55.8218,-4.29
Polmont,Polmont,https://www.wikidata.org/wiki/Q972353,56.00055556,-3.784444444
Polmount,Polmont,https://www.wikidata.org/wiki/Q972353,56.00055556,-3.784444444
Polnackie,Palnackie,https://www.wikidata.org/wiki/Q7128478,54.8921,-3.8409
Port Bannatyne,Port Bannatyne,https://www.wikidata.org/wiki/Q248076,55.86,-5.08
Port Eglinton,Paisley and Johnstone Canal,https://www.wikidata.org/wiki/Q5566728,55.848,-4.252
Port Glasgow,Port Glasgow,https://www.wikidata.org/wiki/Q1786145,55.94,-4.69
Port Mahomack,Portmahomack,https://www.wikidata.org/wiki/Q731902,57.8369,-3.82746
Port Menteath,Port of Menteith,https://www.wikidata.org/wiki/Q7231194,56.184,-4.285
Port Nessock,Port Logan,https://www.wikidata.org/wiki/Q7230759,54.7231,-4.95644
Port Patrick,Portpatrick,https://www.wikidata.org/wiki/Q1011611,54.845,-5.12429
Port William,Port William,https://www.wikidata.org/wiki/Q7231041,54.76,-4.584
Port-Eglinton,Paisley and Johnstone Canal,https://www.wikidata.org/wiki/Q5566728,55.848,-4.252
Port-Glasgow,Port Glasgow,https://www.wikidata.org/wiki/Q1786145,55.94,-4.69
Port-Patrick,Portpatrick,https://www.wikidata.org/wiki/Q1011611,54.845,-5.12429
Portaskaig,Port Askaig,https://www.wikidata.org/wiki/Q2104659,55.83,-6.1
Portensock,Inveraray,https://www.wikidata.org/wiki/Q219530,56.231,-5.073
Portfoy,Portsoy,https://www.wikidata.org/wiki/Q1010537,57.683,-2.688
Portgordon,Portgordon,https://www.wikidata.org/wiki/Q1009907,57.65,-3.01667
Portobello,"Portobello, Edinburgh",https://www.wikidata.org/wiki/Q3399361,55.95268889,-3.114313889
Portpatrick,Portpatrick,https://www.wikidata.org/wiki/Q1011611,54.845,-5.12429
Portree,Portree,https://www.wikidata.org/wiki/Q1010998,57.41305556,-6.193611111
Portsoy,Portsoy,https://www.wikidata.org/wiki/Q1010537,57.683,-2.688
Portugal,Portugal,https://www.wikidata.org/wiki/Q45,38.7,-9.183333333
Premnay,Auchleven,https://www.wikidata.org/wiki/Q4819450,57.3,-2.63
Press,,,NA,NA
Preston,"Preston, Scottish Borders",https://www.wikidata.org/wiki/Q7241813,55.79,-2.33
Prestongrange,Prestongrange,https://www.wikidata.org/wiki/Q7242045,55.9523,-2.996
Prestonkirk,Prestonkirk Parish Church,https://www.wikidata.org/wiki/Q7242053,55.9914,-2.6555
Prestonpans,Prestonpans,https://www.wikidata.org/wiki/Q7242055,55.9597,-2.961
Prussia,Königsberg,https://www.wikidata.org/wiki/Q4120832,54.71666667,20.51666667
Queensferry,North Queensferry,https://www.wikidata.org/wiki/Q1009725,56.0111,-3.39444
Rachan,Rachan Hill,https://www.wikidata.org/wiki/Q31106185,55.59148,-3.39659
Rachan Mill,"Rachan Mill Farm, Steading",https://www.wikidata.org/wiki/Q17846555,55.5952,-3.40693
Rachan mill,"Rachan Mill Farm, Steading",https://www.wikidata.org/wiki/Q17846555,55.5952,-3.40693
Rain,Old Rayne,https://www.wikidata.org/wiki/Q7084820,57.34,-2.54
Ranncch,Rannoch Moor,https://www.wikidata.org/wiki/Q1773123,56.628,-4.685
Rasay,Raasay,https://www.wikidata.org/wiki/Q969065,57.4,-6.033333333
Ratho,Ratho,https://www.wikidata.org/wiki/Q1011133,55.9167,-3.36667
Rattray,"Rattray, Aberdeenshire",https://www.wikidata.org/wiki/Q7296039,57.6108,-1.85187
Reafirth,Mid Yell,https://www.wikidata.org/wiki/Q6841058,60.6,-1.07
Reay,Reay,https://www.wikidata.org/wiki/Q1813085,58.559,-3.775
Renfrew,Renfrew,https://www.wikidata.org/wiki/Q615693,55.86666667,-4.366666667
Renton,"Renton, West Dunbartonshire",https://www.wikidata.org/wiki/Q7313552,55.962,-4.574
Rhynie,Rhynie,https://www.wikidata.org/wiki/Q3774591,57.3167,-2.83333
Rio de Janeiro,Rio de Janeiro,https://www.wikidata.org/wiki/Q8678,-22.90833333,-43.19638889
Rio Janeiro,Rio de Janeiro,https://www.wikidata.org/wiki/Q8678,-22.90833333,-43.19638889
Ritho (?),,,NA,NA
Roachdale,Rochdale,https://www.wikidata.org/wiki/Q7353783,53.6147,-2.1577
Roberton,"Burnfoot, Roberton, Scottish Borders",https://www.wikidata.org/wiki/Q4999712,55.4073,-2.92923
Rochdale,Rochdale,https://www.wikidata.org/wiki/Q7353783,53.6147,-2.1577
Romana,,,NA,NA
Romano,,,NA,NA
Roothiemay,Milltown of Rothiemay,https://www.wikidata.org/wiki/Q15059258,57.5226,-2.7565
Rosehearty,Rosehearty,https://www.wikidata.org/wiki/Q1017153,57.6833,-2.11667
Roseneath,Rosneath,https://www.wikidata.org/wiki/Q213377,56.011,-4.80249
Roslin,Roslin,https://www.wikidata.org/wiki/Q2037998,55.85833333,-3.169444444
Rosneath,Rosneath,https://www.wikidata.org/wiki/Q213377,56.011,-4.80249
Ross,Ross and Cromarty,https://www.wikidata.org/wiki/Q1586842,57.66666667,-5
Rossbill Bridge for the Canal Passage Boats to Glasgow and Paisley,,,NA,NA
Rothes,Rothes,https://www.wikidata.org/wiki/Q1010334,57.5298,-3.21404
Rothesay,Rothesay,https://www.wikidata.org/wiki/Q1818828,55.83333333,-5.05
Rothf_y,Rothesay,https://www.wikidata.org/wiki/Q1818828,55.83333333,-5.05
Rothsay,Rothesay,https://www.wikidata.org/wiki/Q1818828,55.83333333,-5.05
Rotterdam,Rotterdam,https://www.wikidata.org/wiki/Q34370,51.93083333,4.479166667
Row,Rhu,https://www.wikidata.org/wiki/Q219427,56.0219,-4.78417
Roxburgh,Roxburgh,https://www.wikidata.org/wiki/Q1714424,55.5667,-2.4667
Russia,Russia,https://www.wikidata.org/wiki/Q159,55.75,37.61666694
Rutherglen,Rutherglen,https://www.wikidata.org/wiki/Q2287588,55.828,-4.224
Ruthven,Ruthven,https://www.wikidata.org/wiki/Q3984,57.5081,-2.81278
Saint Andrews,St Andrews,https://www.wikidata.org/wiki/Q207736,56.33888889,-2.798888889
Saint Boswell's,St Boswells,https://www.wikidata.org/wiki/Q24638349,55.5708,-2.64583
Saint Monance,St Monans,https://www.wikidata.org/wiki/Q1011963,56.206,-2.76658
Saline,"Saline, Fife",https://www.wikidata.org/wiki/Q7404674,56.115,-3.574
Salop,Shropshire,https://www.wikidata.org/wiki/Q23103,52.61666667,-2.716666667
Saltcoats,Saltcoats,https://www.wikidata.org/wiki/Q1018756,55.6352,-4.7896
Salton,Salton,https://www.wikidata.org/wiki/Q2121914,54.21218056,-0.9036305556
Salton East,Salton,https://www.wikidata.org/wiki/Q2121914,54.21218056,-0.9036305556
Salton West,Salton,https://www.wikidata.org/wiki/Q2121914,54.21218056,-0.9036305556
Sanquhar,Sanquhar,https://www.wikidata.org/wiki/Q996600,55.3679,-3.92463
Sanquhar - See Dumfries,Sanquhar,https://www.wikidata.org/wiki/Q996600,55.3679,-3.92463
Sardinia,Sardinia,https://www.wikidata.org/wiki/Q1462,40.05,9.083333333
Sattersike,,,NA,NA
Sauchy,Sauchie,https://www.wikidata.org/wiki/Q7427017,56.1296,-3.77672
Saxe Coubourg,,,NA,NA
Scone,Scone,https://www.wikidata.org/wiki/Q852883,56.4179,-3.40404
Sconfer,,,NA,NA
Scotston,Scotstoun,https://www.wikidata.org/wiki/Q7435810,55.8782,-4.34815
Scourie,Scourie,https://www.wikidata.org/wiki/Q3776799,58.15,-5.15
Seafield Baths,"Edinburgh, Leith, 1, 2, 3 Seafield Place, Seafield Baths",https://www.wikidata.org/wiki/Q17807963,55.9713,-3.15162
Selkirk,Selkirk,https://www.wikidata.org/wiki/Q772507,55.53333333,-2.833333333
Senegal,Senegal,https://www.wikidata.org/wiki/Q1041,14.366667,-14.283333
Sheepford,Coatbridge,https://www.wikidata.org/wiki/Q1018723,55.8625,-4.026666667
Sheffield,Sheffield,https://www.wikidata.org/wiki/Q42448,53.3825,-1.471944444
Shetland Islands,Shetland,https://www.wikidata.org/wiki/Q47134,60.3038,-1.2689
Shiel House,Shiel Bridge,https://www.wikidata.org/wiki/Q2672608,57.2138,-5.41678
Shotts,Shotts,https://www.wikidata.org/wiki/Q1009915,55.8224,-3.80393
Shuttlestone,Shettleston,https://www.wikidata.org/wiki/Q7495680,55.85,-4.17071
Sicily,Sicily,https://www.wikidata.org/wiki/Q1460,37.59995833,14.01537778
Sicily ,Sicily,https://www.wikidata.org/wiki/Q1460,37.59995833,14.01537778
Sierra Leone,Sierra Leone,https://www.wikidata.org/wiki/Q1044,8.5,-11.916667
Sirling,Stirling,https://www.wikidata.org/wiki/Q182923,56.11944444,-3.935833333
"Sitrling coach,",Stirling,https://www.wikidata.org/wiki/Q182923,56.11944444,-3.935833333
Skene,Skene,https://www.wikidata.org/wiki/Q3986,57.15,-2.35
Skerling,Skirlington,https://www.wikidata.org/wiki/Q7535894,53.9586,-0.2017
Skirling,Skirlington,https://www.wikidata.org/wiki/Q7535894,53.9586,-0.2017
Sky,Skye,https://www.wikidata.org/wiki/Q107393,57.33333333,-6.266666667
Slateford,Slateford,https://www.wikidata.org/wiki/Q7538872,55.9281,-3.24167
Sligo,County Sligo,https://www.wikidata.org/wiki/Q179325,54.25,-8.666666667
Sorbie,Sorbie,https://www.wikidata.org/wiki/Q7563326,54.79,-4.43
Sorn,Sorn,https://www.wikidata.org/wiki/Q7563593,55.5098,-4.29
Sorne,Sorn,https://www.wikidata.org/wiki/Q7563593,55.5098,-4.29
"South America (except to places which go by the Brazil, Buenos Ayres, & Leeward Island Packets)",,,NA,NA
South Ferry,,,NA,NA
South Queensferry,South Queensferry,https://www.wikidata.org/wiki/Q767798,55.9875,-3.4
Southwick,Dumfries and Galloway,https://www.wikidata.org/wiki/Q3336017,55.069,-3.608
Spain,Spain,https://www.wikidata.org/wiki/Q29,40,-3
Spot,,,NA,NA
Spring Gardens,,,NA,NA
Springbank,Springbank distillery,https://www.wikidata.org/wiki/Q982719,55.425,-5.609
Springburn,Springburn,https://www.wikidata.org/wiki/Q7580824,55.8831,-4.22853
Springholm,Springholm,https://www.wikidata.org/wiki/Q7581132,55.0109,-3.86708
Springkell,Springkell House,https://www.wikidata.org/wiki/Q17571395,55.0655,-3.16796
St Andrew's,St Andrews,https://www.wikidata.org/wiki/Q207736,56.33888889,-2.798888889
St Andrews,St Andrews,https://www.wikidata.org/wiki/Q207736,56.33888889,-2.798888889
St Croix,Saint Croix,https://www.wikidata.org/wiki/Q642481,17.73972222,-64.73888889
St Domingo,,,NA,NA
St Germain,,,NA,NA
St Kitt's,Saint Kitts,https://www.wikidata.org/wiki/Q204989,17.319722,-62.747222
St Lucia,Saint Lucia,https://www.wikidata.org/wiki/Q760,13.883333,-61
St Margarets Hope,St Margaret's Hope,https://www.wikidata.org/wiki/Q1026294,58.8259,-2.96082
St Martin's,,,NA,NA
St Ninian's,St Ninian's Isle,https://www.wikidata.org/wiki/Q3463057,59.9723,-1.34797
