Source,Target,SourceLabel,TargetLabel,Name,Name_From_Loc,From_Loc_Address,Type,Subtype,Travel_Frequecy,Directory,Date,Travel_Cost,Capacity_Persons,Notes,X
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q638046,Glasgow,Eaglesham,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q217831,https://www.wikidata.org/wiki/Q639037,Greenock,Ardintenny,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1011140,https://www.wikidata.org/wiki/Q639666,Braco,Crieff,N,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1017199,https://www.wikidata.org/wiki/Q639666,Muthill,Crieff,under,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q319566,https://www.wikidata.org/wiki/Q639666,Aberfeldy,Crieff,P,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q603616,https://www.wikidata.org/wiki/Q639666,Maybole,Crieff,R,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q503042,https://www.wikidata.org/wiki/Q639680,Strontian,Ardnamurchan,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1018756,https://www.wikidata.org/wiki/Q640073,Saltcoats,Ardrossan,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1671720,https://www.wikidata.org/wiki/Q6406652,Inverary,Kilchrenan,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1017159,https://www.wikidata.org/wiki/Q6414403,Lochgilphead,Kintra,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1016985,https://www.wikidata.org/wiki/Q6415630,Newton Stewart,Kirkcowen,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q2227457,https://www.wikidata.org/wiki/Q6415696,Wigton,Kirkinner,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1001935,https://www.wikidata.org/wiki/Q6415778,Stranraer,Kirkmaiden,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1012300,https://www.wikidata.org/wiki/Q6415808,Castle Douglas,Kirkpattick,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q17780272,https://www.wikidata.org/wiki/Q646784,Johnstone Bridge,Moffat,under,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q2014221,https://www.wikidata.org/wiki/Q646784,Aberdour,Moffat,R,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q3776817,https://www.wikidata.org/wiki/Q646784,Kirkmichael,Moffat,under,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q7138470,https://www.wikidata.org/wiki/Q646784,Parkgate,Moffat,under,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q919147,https://www.wikidata.org/wiki/Q646784,Dumfries,Moffat,D,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q1018874,https://www.wikidata.org/wiki/Q6470772,Coldstream,Ladykirk,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1016904,https://www.wikidata.org/wiki/Q6472059,Kingussie,Laegan,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q6486331,Glasgow,Longloan,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1018874,https://www.wikidata.org/wiki/Q6520418,Coldstream,Leitholm,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1774629,https://www.wikidata.org/wiki/Q654216,Irvine,Ayr,,,,Mail,,300,http://digital.nls.uk/directories/browse/archive/85949612,1840,,,,
https://www.wikidata.org/wiki/Q1774629,https://www.wikidata.org/wiki/Q654216,Irvine,Ayr,,,,Mail,,300,http://digital.nls.uk/directories/browse/archive/85949612,1840,,,,
https://www.wikidata.org/wiki/Q5211618,https://www.wikidata.org/wiki/Q654216,Dalrymple,Ayr,under,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q576562,https://www.wikidata.org/wiki/Q654216,Kilmarnock,Ayr,G a,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q603616,https://www.wikidata.org/wiki/Q654216,Maybole,Ayr,G,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q743108,https://www.wikidata.org/wiki/Q654216,Lanark,Ayr,R,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q654226,Glasgow,E. Kilbride,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q654226,Glasgow,East Kilbride,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q772507,https://www.wikidata.org/wiki/Q6548286,Selkirk,Lilliesleaf,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1012401,https://www.wikidata.org/wiki/Q654945,Jedburgh,Kelso,L n,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1018874,https://www.wikidata.org/wiki/Q654945,Coldstream,Kelso,B,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q420303,https://www.wikidata.org/wiki/Q654945,Montrose,Kelso,R,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q1001935,https://www.wikidata.org/wiki/Q6665063,Stranraer,Lochans,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1014066,https://www.wikidata.org/wiki/Q6665086,Callander,Lochearnhead,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q123709,https://www.wikidata.org/wiki/Q6665087,Dundee,Lochee,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q208329,https://www.wikidata.org/wiki/Q6673878,Kirkwall,Longhope,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q36405,https://www.wikidata.org/wiki/Q6703438,Aberdeen,Leith Lumsden,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1468840,https://www.wikidata.org/wiki/Q672948,Windygates,Leven,under,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q598075,https://www.wikidata.org/wiki/Q672948,Stow,Leven,R,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
,https://www.wikidata.org/wiki/Q672948,Largo,Leven,under,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q6781187,Glasgow,Maryhill,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q420303,https://www.wikidata.org/wiki/Q6781209,Montrose,Marykiik,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q680984,Glasgow,Bellshill,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q36405,https://www.wikidata.org/wiki/Q6823672,Aberdeen,Methlic,,,,Mail,,300,bonaccorddirecto184041abe,1840,,,,
https://www.wikidata.org/wiki/Q36405,https://www.wikidata.org/wiki/Q6823672,Aberdeen,Methlic,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q213485,https://www.wikidata.org/wiki/Q6841058,Lerwick,Reafirth,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q36405,https://www.wikidata.org/wiki/Q6906978,Aberdeen,Monymusk,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q36405,https://www.wikidata.org/wiki/Q6916624,Aberdeen,Mossat,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q213485,https://www.wikidata.org/wiki/Q6916633,Lerwick,Mossbank,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1011521,https://www.wikidata.org/wiki/Q691685,Burntisland,Kirkcaldy,N,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1016877,https://www.wikidata.org/wiki/Q691685,Buckhaven,Kirkcaldy,under,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q201149,https://www.wikidata.org/wiki/Q691685,Gallotown,Kirkcaldy,under,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q2631587,https://www.wikidata.org/wiki/Q691685,Dysart,Kirkcaldy,under,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q31096754,https://www.wikidata.org/wiki/Q691685,Thornton,Kirkcaldy,under,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q3776527,https://www.wikidata.org/wiki/Q691685,Kinross,Kirkcaldy,R,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q3849623,https://www.wikidata.org/wiki/Q691685,Markinch,Kirkcaldy,A,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q7144774,https://www.wikidata.org/wiki/Q691685,Pathhead,Kirkcaldy,under,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q7982215,https://www.wikidata.org/wiki/Q691685,Wemyss,Kirkcaldy,under,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q1010416,https://www.wikidata.org/wiki/Q6933192,Crail,Muirdrum,R,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q1012395,https://www.wikidata.org/wiki/Q6933192,Carnoustie,Muirdrum,under,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q996509,https://www.wikidata.org/wiki/Q6933192,Forfar,Muirdrum,A,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q996509,https://www.wikidata.org/wiki/Q6933192,Forfar,Muirdrum,N,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1010212,https://www.wikidata.org/wiki/Q6936767,Fortrose,Munlochy,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q7009670,Glasgow,New Kilpatrick,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q2281658,https://www.wikidata.org/wiki/Q7054183,Haddington,North Berwick,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q323196,https://www.wikidata.org/wiki/Q7084820,Aboyne,Old Rain,N,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q999708,https://www.wikidata.org/wiki/Q7084820,Buckie,Old Rain,R,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q213485,https://www.wikidata.org/wiki/Q7088252,Lerwick,Ullyeasaund,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1012300,https://www.wikidata.org/wiki/Q7128478,Castle Douglas,Polnackie,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q919147,https://www.wikidata.org/wiki/Q7138470,Dumfries,Parkgate,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q7140469,Glasgow,Partick,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1012300,https://www.wikidata.org/wiki/Q7140800,Castle Douglas,Parton,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q691685,https://www.wikidata.org/wiki/Q7144774,Kirkcaldy,Pathhead,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q3134016,https://www.wikidata.org/wiki/Q7156513,Berwick,Paxton,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q36405,https://www.wikidata.org/wiki/Q7198813,Aberdeen,Pitcaple,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q7225723,Glasgow,Pollockshaws,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1001935,https://www.wikidata.org/wiki/Q7230759,Stranraer,Port Nessock,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1016985,https://www.wikidata.org/wiki/Q7231041,Newton-Stewart,Port William,D,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q6084068,https://www.wikidata.org/wiki/Q7231041,Whithorn,Port William,G,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q1014524,https://www.wikidata.org/wiki/Q7231194,Doune,Port Menteath,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q723195,Glasgow,Glendaruil,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q217831,https://www.wikidata.org/wiki/Q723315,Greenock,Kilmun,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q919147,https://www.wikidata.org/wiki/Q7241813,Dumfries,Preston,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1002133,https://www.wikidata.org/wiki/Q7242053,Dunbar,Prestonkirk,B,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1002133,https://www.wikidata.org/wiki/Q7242053,Dunbar,Prestonkirk,D s,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q160493,https://www.wikidata.org/wiki/Q7242053,Inverness,Prestonkirk,R,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q727520,Glasgow,Dalkeith,R,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q34779,https://www.wikidata.org/wiki/Q7313552,Dumbarton,Renton,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1020220,https://www.wikidata.org/wiki/Q731902,Tain,Port Mahomack,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q211950,https://www.wikidata.org/wiki/Q7404674,Dunfermline,Saline,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q213485,https://www.wikidata.org/wiki/Q7416433,Lerwick,Melby,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1009331,https://www.wikidata.org/wiki/Q743108,Alloa,Lanark,R,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q1011368,https://www.wikidata.org/wiki/Q743108,Carnwath,Lanark,under,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q5301155,https://www.wikidata.org/wiki/Q743108,Douglas,Lanark,G a,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1016971,https://www.wikidata.org/wiki/Q744726,Bridge of Earn,Abernethy,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1020232,https://www.wikidata.org/wiki/Q745706,Golspie,Assynt,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1010998,https://www.wikidata.org/wiki/Q747568,Portree,Dunvegan,P,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1738877,https://www.wikidata.org/wiki/Q747568,Lochmaddy,Dunvegan,under,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q3875618,https://www.wikidata.org/wiki/Q747568,Newburgh,Dunvegan,R,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q5039639,https://www.wikidata.org/wiki/Q747568,Carinish,Dunvegan,under,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q747777,Glasgow,Neilston,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q7495680,Glasgow,Shuttlestone,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q2227457,https://www.wikidata.org/wiki/Q7563326,Wigton,Sorbie,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1020265,https://www.wikidata.org/wiki/Q7563593,Mauchline,Sorn,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q7580824,Glasgow,Springburn,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q919147,https://www.wikidata.org/wiki/Q7581132,Dumfries,Springholm,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q805264,https://www.wikidata.org/wiki/Q758617,Ballindalloch,Glenlivet,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1810466,https://www.wikidata.org/wiki/Q758623,Leadhills,Auchterarder,R,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q639666,https://www.wikidata.org/wiki/Q758623,Crieff,Auchterarder,N,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q639666,https://www.wikidata.org/wiki/Q758623,Crieff,Auchterarder,P,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1011507,https://www.wikidata.org/wiki/Q758624,Peebles,Auchtermuchty,R,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q1011521,https://www.wikidata.org/wiki/Q758624,Burntisland,Auchtermuchty,A,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q691685,https://www.wikidata.org/wiki/Q758624,Kirkcaldy,Auchtermuchty,N,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q123709,https://www.wikidata.org/wiki/Q7616000,Dundee,Stewarton,R,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q1818828,https://www.wikidata.org/wiki/Q7616000,Rothsay,Stewarton,G s,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q51906,https://www.wikidata.org/wiki/Q7616000,Bowmore,Stewarton,G a,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q7619236,Glasgow,Stonehouse,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1001935,https://www.wikidata.org/wiki/Q7619443,Stranraer,Chapel Rosan,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1001935,https://www.wikidata.org/wiki/Q7619443,Stranraer,Stoneykirk,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q7620870,Glasgow,Strachur,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q603616,https://www.wikidata.org/wiki/Q7621158,Maybole,Straiton,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1009725,https://www.wikidata.org/wiki/Q767798,Queensferry,South Queensferry,P,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q767798,Glasgow,South Queensferry,R,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q1016925,https://www.wikidata.org/wiki/Q772507,Galashiels,Selkirk,L,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1016925,https://www.wikidata.org/wiki/Q772507,Galashiels,Selkirk,L n,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q772507,Glasgow,Selkirk,R,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q4805202,https://www.wikidata.org/wiki/Q772507,Ashkirk,Selkirk,under,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q6548286,https://www.wikidata.org/wiki/Q772507,Lilliesleaf,Selkirk,under,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q1011611,https://www.wikidata.org/wiki/Q7796432,Port Patrick,Thornhill,D,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q1014524,https://www.wikidata.org/wiki/Q7796432,Doune,Thornhill,G a,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1014524,https://www.wikidata.org/wiki/Q7796432,Doune,Thornhill,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q4698616,https://www.wikidata.org/wiki/Q1011948,Airdrie,Wishawton,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q5135299,https://www.wikidata.org/wiki/Q7796432,Closeburn,Thornhill,under,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q6899864,https://www.wikidata.org/wiki/Q7796432,Moniaive,Thornhill,under,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q841074,https://www.wikidata.org/wiki/Q7901102,Elgin,Urquhart,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1010381,https://www.wikidata.org/wiki/Q793327,Chirnside,Ayton,under,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q1011149,https://www.wikidata.org/wiki/Q793327,Coldingham,Ayton,under,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q1020260,https://www.wikidata.org/wiki/Q793327,Eyemouth,Ayton,under,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q1235112,https://www.wikidata.org/wiki/Q793327,Keith,Ayton,R,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
https://www.wikidata.org/wiki/Q654945,https://www.wikidata.org/wiki/Q793327,Kelso,Ayton,B,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q691685,https://www.wikidata.org/wiki/Q7982215,Kirkcaldy,Wemyss,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q623687,https://www.wikidata.org/wiki/Q800825,Falkirk,Grahamstown,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q36405,https://www.wikidata.org/wiki/Q8033303,Aberdeen,Woodside,s.o.,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q1010396,https://www.wikidata.org/wiki/Q805175,Grantown,Ballater,N,,,Mail,Penny Post,300,postofficeannual184041edin,1840,,,,
https://www.wikidata.org/wiki/Q36405,https://www.wikidata.org/wiki/Q805175,Aberdeen,Ballater,,,,Mail,,300,bonaccorddirecto184041abe,1840,,,,
https://www.wikidata.org/wiki/Q6933192,https://www.wikidata.org/wiki/Q805175,Muirdrum,Ballater,R,,,Mail,Penny Post,300,http://digital.nls.uk/directories/browse/archive/83823839,1840,,,,
